listing_id,id,date,reviewer_id,reviewer_name,comments,review_length,review_word_count,sentiment,Topic_Perc_Contrib,Dominant_Topic,Sub_Topic
34777842,487384758,2019-07-14,267282945,Phạm,"host friendly, condo pretty",27,4,0.3125,0.4492,Customer_Service,Host Interaction and Support
36662976,595355800,2020-01-20,186259305,Apple,excellent!,10,1,1.0,0.6218,Customer_Service,Other
34410846,618278734,2020-03-15,15502531,Oliver,appartement ok people lobby friendly booked 5 days leave 5 hours,64,11,0.4375,0.3917,Customer_Service,Other
39209293,830781161826198049,2023-02-20,421107868,정미,"아속역이랑 가까워 이동하기 편했고, 숙소가 깨끗하고 수건도 적당하게 있어 좋았어요 주변에 코리아타운이 가깝고 로컬 식당 쑤다(가보진 않았지만) 있어요 터미널 21에도 식당이 많고요 사진상으로는 빌라가 낡아 보였는데 실제로 보니 깨끗하게 관리가 잘 된 고급스런 빌라 였어요 그리고 호스트분이 체크인 시간 일찍 조정해주셔서 감사했어요",184,42,0.0,0.2544,Customer_Service,Other
54358703,800384435406702709,2023-01-09,9488505,Gill,"מומלץ ממוקם באזור הישן קרוב לארמון המלך ולאתרים שונים מרחק הליכה מבית חבד התקשורת עם טור היתה מצויינת הבית מרווח שתי קומות, עם מזגנים בונוס מקלחת על הגג טור הציע לנו גם להתשמש באופניים שלו מומלץ מאד",198,37,0.0,0.7412,Customer_Service,Other
10417660,511046834,2019-08-17,45593193,MagdaLena,"don’t get wrong, apartment  spacio building security always feel safe issues rules place - allowed guests, that’s first check basically scrub entire apartment, rules apartment say want holiday rental relax friends - go there won’t even able invite friends dinner even enough toilet paper left, check 10 could extended, bad rent apartment again, especially paying cleaning fee airbnb host making  cleaning her even able invite friends dinner  bit construction going noise rather annoying conclude - apartment  want relax dinner friends, rent cae allowed anyone ing even visiting",577,87,-0.0236111111111111,0.3011,Customer_Service,Host Interaction and Support
39160888,585678292,2020-01-01,182337394,Adi,  host hospitality,18,2,0.0,0.7485,Customer_Service,Host Interaction and Support
39619563,626066658,2020-05-25,324253354,Young G,gooood,6,1,0.0,0.5176,Customer_Service,Other
619882755395668035,758352956559782724,2022-11-12,21061402,Jacob,shirley amazing host went extra mile make sure comfortable ed night early flight shirley’s place perfect location,113,17,0.4333333333333333,0.3835,Customer_Service,Host Interaction and Support
13746970,247095049,2018-03-27,176910792,Jimmy,host canceled reservation 11 days arrival automated posting,59,8,0.0,0.8927,Customer_Service,Host Interaction and Support
6772845,760512986,2021-05-21,71430070,Abdul,room small elevator luggage host didn’t respond messages time could ,68,10,-0.25,0.4424,Customer_Service,Host Interaction and Support
11237155,194484585,2017-09-17,62032352,Hak,매우 깔끔하고 딱 적당한 숙소입니다 근처에 시장도 있고 슈퍼도 있어서 오며가며 이용하기 좋았어요!,54,13,0.0,0.6242,Customer_Service,Other
710543436670785985,784400817654181806,2022-12-18,457857101,Henry, host team responsive accommodating location central tourists i’ll 100%  again thank much!,90,12,0.125,0.3956,Customer_Service,Host Interaction and Support
11896692,104876119,2016-09-29,14682067,Janice,host canceled reservation 37 days arrival automated posting,59,8,0.0,0.8927,Customer_Service,Host Interaction and Support
766285330792896608,778671643143384281,2022-12-10,29780634,Wah Hon,walkable bts quiet place tidy room condo spaco ken fast response,64,11,0.2666666666666666,0.2813,Customer_Service,Other
16174212,712124802,2020-11-29,114587198,Alla,"room pictures wifi hot shower, host didn’t anything it, needed cancel booking",77,12,0.25,0.4638,Customer_Service,Host Interaction and Support
5519229,164088747,2017-06-26,123850848,Jimmy Seng, place  host ,13,2,0.0,0.6194,Customer_Service,Host Interaction and Support
35280504,586606893,2020-01-02,156735750,Roman,mieszkanie zlokalizowane na 9piętrze czysto stylowo w każdym pomieszczeniu klimatyzacja dodatkowo dyspozycji pralka nieograniczony dostęp basenu sauny zlokalizowanych na 37 z niesamowitym widokiem na miasto polecam na 100%,222,28,0.0,0.6021,Customer_Service,Other
21245034,788815049719967395,2022-12-24,484613352,Damien,place close airport instructions given easy follow host responsive possible considerate,87,11,0.2166666666666666,0.6674,Customer_Service,Host Interaction and Support
29549261,476338971,2019-06-26,244430660,Quentin,awesome go ahead book place,27,5,1.0,0.5624,Customer_Service,Other
1936939,202145276,2017-10-10,1599173,Franco,"todo como indica el anuncio muy atentos los empleadoa, con muy claras indicaciones lo recomiendo!",97,15,0.0,0.6545,Customer_Service,Other
31077175,899702403262815787,2023-05-26,142282468,Ladislav, people,7,1,0.0,0.625,Customer_Service,Other
2206432,122923933,2016-12-26,1708909,Sven,host canceled reservation 19 days arrival automated posting,59,8,0.0,0.8927,Customer_Service,Host Interaction and Support
2068795,55182800,2015-11-29,36801597,John,place  location bangkok close  foods sightseeing  return bangkok hoe  maintained vee  host answer questions,107,14,0.0,0.3956,Customer_Service,Host Interaction and Support
17049322,228732102,2018-01-21,39802779,Benz,"thanks much   host prompt response help accommodate special request due large number,  enjoyed  much",100,14,0.2209183673469388,0.4416,Customer_Service,Host Interaction and Support
21531570,241983461,2018-03-11,69867963,Huiling,"location pretty ,within 3 mins bts krung thonburi walking    even tough speak  english, sent message double checked needs right every call made",143,22,0.0293650793650793,0.4062,Customer_Service,Responsiveness and Communication
15794202,124460050,2017-01-01,82259167,장,bts살라뎅과 mtr실롬역에서 남자도보 5~6분정도 걸립니다 주변에 볼거리도 많고 특히 위치와 방 규모에비해서 가격이 너무좋고 깨끗해요! 단점이라면 룸키가 하나라 두명이서쓰시면 이동에 불편이있을 수 있는데 경비실같은곳에 이름말하고 맡겨두시면 여럿이서도 편할것 같습니다주방에 살림살이 다 있어서 간단한 요리나 라면끓여드시기 너무좋아요~,186,36,0.0,0.7666,Customer_Service,Other
6838057,175903316,2017-07-30,37553677,Gijs,een mooi appartement het centrum met leuke dingen de buurt appartement complex heeft lekker zwembad en fitness met gratis toegang appartement netjes en heeft mooi uitzicht lekker groot en comfortabel bed (zeer stevig) vanaf de rivier kun je vlakbij nog meer het centrum in hebben een bangkok fiets tour gedaan leuk om bangkok van andere kanten te zien,351,58,-0.3,0.4005,Customer_Service,Other
760050388422917887,938858603084828377,2023-07-19,226122433,Savanna,ed overnight flights dmk    host timely picking airport dropping off room clean spacio  helpful host!,101,15,0.4583333333333333,0.6111,Customer_Service,Host Interaction and Support
39825465,733696510047330124,2022-10-09,162635453,Tariq,"lovely  air bnb clean, easy check process  location host  went way provide recommendation provide help needed",109,16,0.4333333333333333,0.5109,Customer_Service,Host Interaction and Support
38859301,739605379,2021-03-16,386583004,Julian, host fast hood communication  recommend👌,41,5,0.2,0.5957,Customer_Service,Host Interaction and Support
42217929,885202834908887576,2023-05-06,1172576,Shaker, place crash group bangkok,26,4,0.0,0.4219,Customer_Service,Other
29406883,367100760,2019-01-04,6934891,Ivan,"incredible time spent ed's apartment communication fast, easy, received huge number recommendations owner local attractions",123,15,0.3055555555555556,0.3657,Customer_Service,Other
660425375034623786,924339033350688590,2023-06-29,391486632,Yulia,apartment  cute host friendly sent  full information check etc lot  cafes nearby  swimming pool roof top air conditioners noisy,127,19,0.43125,0.3444,Customer_Service,Host Interaction and Support
36160930,787328500739268645,2022-12-22,491775037,Rong,"throughout trip, host made  feel ease first, arrived bangkok three am, landlord responded quickly requests assistance! assist  communicating taxi drivers second, hostess' mother carefully prepared welcome fruit (thai papaya delicio) expressed desire purchase daily necessities following day, landlord's mother even drove  supermarket taxidespite fact communication fluent, could tell considerate finally, conclion trip, host's mother prepared parting gifts team's female members i'm sorry ing souvenirs hong kong swear best airbnb living experience i've ever had, i'll still book room visit thailand again",605,81,0.1696969696969697,0.3781,Customer_Service,Host Interaction and Support
805706723114458747,975031354848821214,2023-09-07,1625583,Yang Jinhong, host,5,1,0.0,0.6195,Customer_Service,Host Interaction and Support
32457381,475860554,2019-06-25,24699623,Cassie,bit smaller expecting  fine,27,4,0.2083333333333333,0.3125,Customer_Service,Other
23835175,417681561,2019-02-28,16400389,Bae,사진과 같은 훌륭한 건물의 깨끗한 새 숙소 다만 한국 기준에서 먼지가 좀 있었음 (우리는 신발을 벗고 들어가기 때문에 바닥을 닦아야 했음) 의사소통이 잘 됨 수쿰빗24도로의 안쪽에 있어 교통지옥을 볼 수 있음 숙소에서 제공하는 엠포리움까지의 셔틀이 유용함 옥상수영장은 훌륭함 다만 3박4일간 수건2장은 많이 부족했으며 택시 기사들이 위치를 모르거나 너무 붐비는 지역이라 그랩택시가 안 옴,216,53,0.0,0.287,Customer_Service,Other
3794264,893111970226614518,2023-05-17,472055643,기현,깨끗한숙소,5,1,0.0,0.2546,Customer_Service,Other
34214260,717784610964970825,2022-09-17,461750450,Robert,key available  arrived late night communication difficult host contact number waited outside around hour key arrive room - despite told wait moment opened door room surprised see someone else room host double booked  location convenient apartment ,247,36,-0.0374999999999999,0.4132,Customer_Service,Host Interaction and Support
9935839,412619845,2019-02-16,9828789,Dale,  looking host accommodating,28,3,0.0,0.4995,Customer_Service,Host Interaction and Support
780361388946699107,901104163348977218,2023-05-28,164130484,Yong,friendly host  environment !  experience,40,5,0.46875,0.6495,Customer_Service,Host Interaction and Support
29752694,354207393,2018-12-01,10787420,Andre,overall panjing fast respond request  host hope see again apartment bit far city bts station 5 mins walking,107,18,0.1,0.4468,Customer_Service,Host Interaction and Support
15904511,405372388,2019-01-27,13731197,Carmen,location  hoe clean beautifully decorated check-in check-out easy smooth lovely time,84,11,0.51,0.3653,Customer_Service,Check-in/Check-out Process
43547359,773602549361215629,2022-12-03,418140410,Jesco,"overall place pretty  pool gym, problems first sink stuffed water going away asked clean that 1 day host said fixed sent  video sink water going away, flat, different one ask  gym access card, locker keys asked beginning possible  one night, host agreed possible host asked payment methods, told her one day initial time asked check next day, told agreed  one night send screenshot conversation said possible booked already find another place  quick beside problems, room place  area around , better get bike",508,82,0.1267857142857142,0.4151,Customer_Service,Host Interaction and Support
40265993,762700748244348996,2022-11-18,9766153,Allan,"first class 5 star apartment kangfu perfect host,  communication check check eeze rate best condo ever ed in going  bkk want luxury hassle free accommodationdo favour book apartment",181,28,0.6625,0.5193,Customer_Service,Host Interaction and Support
3085172,832284857896631053,2023-02-22,50688068,Duvin,pk  host always responsive  spot thank,38,6,0.0,0.5229,Customer_Service,Host Interaction and Support
15722313,575988242,2019-12-12,21522324,재원,day's schedule comfortable informative,38,4,0.4,0.5625,Customer_Service,Responsiveness and Communication
27254473,620336593,2020-03-21,168873128,Li,super  hoe fabulo ing experience,32,5,0.3333333333333333,0.4167,Customer_Service,General Service Quality
35183985,787317754707394236,2022-12-22,109428402,David,"appartment ok, bur location given airbnb correct one make sure get touch host get correct address",97,16,0.5,0.4506,Customer_Service,Host Interaction and Support
704109101792950496,721381268617906568,2022-09-22,152316707,Kat,exceed expectations book come back thailand!,44,6,0.0,0.6071,Customer_Service,Other
11398955,135318418,2017-03-04,111383561,Nora,host canceled reservation 32 days arrival automated posting,59,8,0.0,0.8927,Customer_Service,Host Interaction and Support
4153487,533704786169278421,2022-01-06,90373243,Wolfgang,evan  perfect host!! reliable supportive kind request question help information!! thanks again:-)),98,12,0.6275000000000001,0.4231,Customer_Service,Host Interaction and Support
976690,147105931,2017-04-25,94521969,Noah,apartment located near bts lot restaurants nearby   again! host friendly even picked airport!,93,13,0.296875,0.5248,Customer_Service,Host Interaction and Support
730403485467994514,800356419967503958,2023-01-09,63421018,王雪岩,"amazing location, host respond quickly",38,5,0.4666666666666667,0.4933,Customer_Service,Host Interaction and Support
15744118,245378118,2018-03-22,72444816,Matthew,excellent place super-friendly host  sure!,42,5,0.8125,0.5204,Customer_Service,Host Interaction and Support
40178405,677196790498464771,2022-07-23,64886502,Эллина,place ! host friendly please reservations text host several times free condo app actually already by ask host reservation,121,19,0.19375,0.6345,Customer_Service,Host Interaction and Support
30842422,644572832812798175,2022-06-08,122770862,Jennifer," highly recommend!! aim responsive accommodating always checked make sure everything fine, gave  many  recommendations tips do place perfect big parties; spacio location can’t beat, many things nearby!",201,27,0.4702380952380953,0.3808,Customer_Service,Responsiveness and Communication
755714540112573205,969318336361307615,2023-08-30,259887034,La Fede,ottimo soggiorno e vista spettacolare,37,5,0.0,0.6211,Customer_Service,Other
717077709349017688,795289553876526872,2023-01-02,88915786,Lee Ann,"  mike’s place mike team incredible responsive pleasant people  communicators detailed check-in guide, easy check-in check-out neighbourhood easy travel fro places beautiful swimming pool area - absolutely mt check out!  place  group 3",235,32,0.5714285714285714,0.5007,Customer_Service,Host Interaction and Support
6013487,91346955,2016-08-05,47153502,J,"  experience! hotel one kind!  thought design people running extremely friendly, polite accommodating cough asking took meds feeling better regularly cats cute too!",164,22,0.45,0.3669,Customer_Service,General Service Quality
5816118,932304654065476773,2023-07-10,435572328,진우,또 오고싶다 근데 냉장고에 먹다 남은 망고를 두면 없어져용 한번에 다 드시오,42,12,0.0,0.2544,Customer_Service,Other
21906451,518659035,2019-08-27,225971577,Suhyun,아주 멋진 숙소입니다 그리고 호스트는 문제가 생기면 빠른 해결을 해주었고다시 방콕으로 간다면 다시 이곳을 찾을것입니다,65,15,0.0,0.2627,Customer_Service,Other
23384806,364102389,2018-12-30,121798138,Wendy,host canceled reservation 98 days arrival automated posting,59,8,0.0,0.8927,Customer_Service,Host Interaction and Support
1296322,257946544,2018-04-28,86204024,Hailey,thank detailed information get tp check late hours!,51,8,0.0125,0.6072,Customer_Service,Responsiveness and Communication
17007746,225280459,2018-01-06,157380405,Harrie,enyoid place kindly people,26,4,0.6,0.321,Customer_Service,Other
17007746,588767133,2020-01-05,163079505,Mary,"ed one night phil's place, appreciated  communication, easy check in, clean comfy space  gladly  again!",103,15,0.40625,0.4608,Customer_Service,Other
719888195728578949,774260821871115365,2022-12-04,465386726,Angelique,"  , felt right home curry always friendly apartment spotless",60,9,0.3303571428571428,0.3479,Customer_Service,Other
706896876692173997,951094211180876478,2023-08-05,49845074,Hyejin,일단 위치가 가장 좋았구요 대가족이 나눠 사용하기 좋았어요 통로에 머물고싶거나 비티에스를 가깝게 이용하고싶으시면 괜찮은것같아요,70,14,0.0,0.6641,Customer_Service,Other
33992531,762016523675476570,2022-11-17,482341807,인성환,너무즐거운 여행이였습니다😀 전망부터 이동하기도 좋고 정말 최고의숙소😀,38,7,0.0,0.2632,Customer_Service,Other
10417660,109332760,2016-10-21,11611232,Phil,"tanny friendly welcoming made arrival departure easy apartment promised, big spacio building's amenities excellent pool 30m,  laps",130,17,0.4520833333333333,0.4719,Customer_Service,Check-in/Check-out Process
30058673,855515467283639844,2023-03-26,125624482,Yinae,숙소가 상당히 넓었습니다 bts와 거리가 굉장히 가까워서 움직이기에 편했습니다 침대도 편안했어요,53,11,0.0,0.2631,Customer_Service,Other
5922131,784458874605337370,2022-12-18,98333573,Gordon, listing,8,1,0.0,0.625,Customer_Service,Other
21098426,861303399109889896,2023-04-03,49907417,Jaehyung,"방포mrt역, 페리 선착장이 도보로 5분 이내라서 이동하기 편함 tula의 설명도 매우 친절하고 상세함 다음에 가게 된다면 다시 묵고 싶음",77,19,0.0,0.2625,Customer_Service,Other
40498060,910542137718309787,2023-06-10,177811797,Yeong Jin,건강상의 이유로 방콕 외곽에 있는 이곳에 머물게 되었습니다 친절한 호스트여유로운 분위기 좋은 공기로 건강 회복하고 돌아갑니다 다음에 꼭 다시 머물고 싶어요,86,21,0.0,0.2544,Customer_Service,Other
40718393,590937731,2020-01-10,302741654,Kim,beautiful apartment near ari-bts easy check friendly response! could totally recommend:),88,11,0.3920138888888889,0.4198,Customer_Service,Other
7537579,602186824,2020-02-06,7955597,Teresa," location, alex  host always promptly replied messages, organized transportation can't recommend enough!",104,12,0.0,0.717,Customer_Service,Host Interaction and Support
689562134533726885,960511572073429113,2023-08-18,160528527,陈," placei mean,it's quite clean people working polite friendlyyou meet people different countries  explore city themsocial hour   thing people travel alongi   time here",166,22,0.1833333333333333,0.3375,Customer_Service,Other
11484599,253016449,2018-04-13,96528996,Paul,een goedkoop hotel waarvan de kamer zeer basic is verwacht geen luxe maar ze hebben op de vierde verdieping een prachtig zwembad de locatie voor mij perfect omdat het dicht bij silom rd ligthet uitgaansgebied waar ik veel heen ga en dan kan ik lopen naar huis ook de bts dichtbij zodat je binnen 10 minuten siam bent een goede prijs kwaliteit verhouding,353,63,0.5,0.5649,Customer_Service,Other
51673745,753302788032277955,2022-11-05,116629220,Hammad,"dont think , book",17,4,0.0,0.4167,Customer_Service,Other
784716389164044756,832336672493842948,2023-02-22,224323945,Margaux, ci home cafe ! napatsorn   helpful ! 😁 airport lost luggage napatsorn helped  contact airport get information room    clean neighbourhood friendly quiet overall    made  bangkok much pleasant!😁,194,27,0.1883333333333333,0.4013,Customer_Service,Host Interaction and Support
12545775,407394393,2019-02-02,230615135,筱茜, experience familythe room comfortable near bts stationthank pim anserwing questions patiently,94,11,0.25,0.5564,Customer_Service,General Service Quality
640514959282294657,648240377387566387,2022-06-13,173187249,Swaroop,everything  except check request,32,4,0.0,0.75,Customer_Service,Other
29743029,692353858519458553,2022-08-13,440755114,Anhthi,"zeker aangeraden voor groep bezoekers bangkok , het huis prachtig schoon , alles vlakbij ( markt , metro…) , als wij komen terug bangkok dan weer hier boeken",157,28,0.0,0.4587,Customer_Service,Other
32795137,682275212345144447,2022-07-30,147903281,Prima,wonderful,9,1,1.0,0.6189,Customer_Service,Other
8880974,78560750,2016-06-07,14441835,Emma,"yasmine helpful  fast response difficulties find taxi coz language yasmine always stand phone explain address condo near mrt, walk 10 minutes yasmine's place clean provides need i'm better live yasmine's place hotel hehe",220,33,0.2606060606060606,0.4065,Customer_Service,Host Interaction and Support
751711761611752496,840197997646310977,2023-03-05,320111484,Shogo,problems checking wait lobby 30min till key arrives,51,8,0.0,0.5417,Customer_Service,Other
6995860,224665082,2018-01-03,3354093,Sten,host canceled reservation 12 days arrival automated posting,59,8,0.0,0.8927,Customer_Service,Host Interaction and Support
39647976,652569601,2020-08-17,40448385,Elodie,extremely  located practical flat owner answered extremely quickly requests went beyond expectations answer needs,113,14,0.0611111111111111,0.5572,Customer_Service,Other
742531405412421337,772179093447209702,2022-12-01,110307619,Ming Sei,"superb location, next bts station surrounded  food! host  vv responsive replied fast speedy:)",93,13,0.425,0.6248,Customer_Service,Host Interaction and Support
22836444,650311325656016293,2022-06-16,407868612,Ethen," location,  clean unit, fast wi-fi (i measured 300 mbs) hosts extremely helpful responded quickly assist adjtments trip check-in check-out simple recommend ing next time i'm bangkok",181,26,0.1291666666666666,0.4978,Customer_Service,Host Interaction and Support
731575434826121780,839502852578143191,2023-03-04,60998854,John,propre pas cher dur trouver meme pour les taxis proximiter aeroport mais loin du centre-ville,93,15,0.0,0.4328,Customer_Service,Other
688013,3414311,2013-01-26,665588,Kyoung-Ok,"apartment  clean located directly next skytrain, absolut perfect feb always replied quickly offered  dad  pick  airport although 800 thb bit overpriced happy know  arriving accomodation without hassle",200,27,0.5,0.4459,Customer_Service,Other
17561011,495408810,2019-07-26,16698917,Trixie,jeff’s place clean spacio miscommunication upon check-in worked out prompt responding time inquiries thanks hosting !,117,16,0.3083333333333333,0.5248,Customer_Service,Host Interaction and Support
34009195,442669080,2019-04-24,67042537,Mark,late flight bkk needed somewhere relax shower prior flight place 18 min walk airport rail link walk along big street sidewalk pool  relaxing airport place 150 bhat cheap check process confing first people think foreign phone service call her hopefully kink fixed soon,267,43,0.0464285714285714,0.4057,Customer_Service,Check-in/Check-out Process
7624300,418832081,2019-03-03,151088868,Hyeongman,3박했는데 수건은 1회 제공 되었음 세탁기로 세탁해서 사용하였으나 세탁기 용량도 작고 자주 멈춤 시설은 오래된 느낌은 있으나 넓어 가성비는 좋다 생각됨,84,21,0.0,0.2545,Customer_Service,Other
28188318,972214178646827089,2023-09-03,428321733,Thet,cozy comfort,12,2,-0.1999999999999999,0.625,Customer_Service,Other
4899294,331550153,2018-10-03,181461559,Nimit," awesome ! hoe perfect amenities ! top it, near airport helped reach airport 20 minutes midnight ! , special thanks tom dropped  midnight airport !",147,25,0.5386904761904762,0.4167,Customer_Service,Host Interaction and Support
15025651,258931848,2018-04-30,100507039,Jonathan,"book - host reply messages lose non-refundable portion deposit, case 30 days it never even got see inside apartment, waiting vain try catch host lobby, notice building large cockroaches! 0 stars",194,31,0.2678571428571428,0.4041,Customer_Service,Host Interaction and Support
51084340,914937271903596569,2023-06-16,199866393,Dolly Joy,"host responsive helpful concerns questions room spacio place recommended young ages however, rooms esp you’ll booked 4-5th floor, place  inconvenient old people building lift elevator overall,  ",194,26,-0.1,0.3071,Customer_Service,Host Interaction and Support
47314816,822118739053682412,2023-02-08,43981687,Daniel,"overall, apartment  liked location, amenities building staff unfortunately, issue wifi, work all, despite reaching rebecca several times never received resolution rebecca told someone  look wifi never so tried several times follow repeatedly told someone  look it even eacalated issue airbnb could reach host reason wifi could fixed,  appreciated knowing ideally soon possible frtrating hear several times host  look think something  done",438,61,0.13,0.3189,Customer_Service,Host Interaction and Support
10891357,88941502,2016-07-26,68521563,Holiday, experience,11,1,0.0,0.625,Customer_Service,General Service Quality
44197361,714927727397058247,2022-09-13,202441117,Loh,host responsive👍🏻,17,2,0.0,0.7485,Customer_Service,Host Interaction and Support
11160126,781601859062881686,2022-12-14,20742825,Micah,"oom quite honestly wonderful, wish hosts responsive friendly proactive checkin  location absolutely amazing,  know security always outside door   enough wi-fi *constant* video calls work problem around checkout bc visa vietnam didn’t come oom allowed extend days moved different room floor days !  experience,  come back",320,45,0.246875,0.3665,Customer_Service,Host Interaction and Support
17855646,612145261,2020-02-29,236263956,Bruno,merci monsieur sutatt pour vour accueil,39,6,0.0,0.6493,Customer_Service,Other
564879108994452181,841031004713410169,2023-03-06,268784089,Roozbeh,perfect always always  mike,27,4,1.0,0.5617,Customer_Service,Other
31096685,851088870957375441,2023-03-20,186215253,수영,전반적으로는 모두 좋았으나 수압이 너무 약한 점이라든가 숙소에 비누나 샴푸가 없는건 아쉽습니다,52,12,0.0,0.2546,Customer_Service,Other
36620307,548924322239625583,2022-01-27,244102503,Jeongwook,"since go embassy, got lodging nnearbyi'm disappointed expectations",66,8,-0.75,0.6494,Customer_Service,Other
1982413,182963120,2017-08-16,127498573,Emma,"wonderful ,everything bee father  helpfulimmediate response,clean homey cozy apartmentstrongly recommendedthanks much!",118,11,0.35,0.3742,Customer_Service,Host Interaction and Support
17688071,409928342,2019-02-09,99273424,Sérgio,"como disse anteriormente, vejo pontos serem melhorados",54,7,0.0,0.7076,Customer_Service,Other
9453790,136174626,2017-03-08,46985658,Peter Homer,"everything written accommodation page description exactly accurate place inside subdivision village, homey feel, specially room wutti st host appreciate waiting gate arrived letting check late",192,25,0.1523809523809524,0.4009,Customer_Service,Host Interaction and Support
1816517,25403036,2015-01-14,25934635,Aaron,reservation canceled 31 days arrival automated posting,54,7,0.0,0.875,Customer_Service,Check-in/Check-out Process
883790158269608610,955549781592990921,2023-08-11,109087321,Sagda,"host  welcoming, gave  address recommendations enjoy last days bangkok accommodation top,  equipped, bed incredible resting ! recommend go back eyes closed! ⭐️ ⭐️⭐️⭐️⭐️",168,23,0.2958333333333333,0.3429,Customer_Service,Host Interaction and Support
3747051,787298514512843194,2022-12-22,14188095,Antonio,es de lo mejor que hay en bkk!,30,8,0.0,0.2544,Customer_Service,Other
39996601,669182985958599201,2022-07-12,25319442,Derek,convenient store next apartment get necessities enjoy swimming pool gym facilities host quick response enquiries overall  accommodation  2-3 people,147,19,0.1833333333333333,0.3407,Customer_Service,Host Interaction and Support
4863748,58784940,2016-01-05,44079438,Mariela,nos sentimos muy comodos se respira libertad respeto,52,8,0.0,0.2545,Customer_Service,Other
41628922,878694726830000616,2023-04-27,405925544,Fanchon,"perfect, issues host reactive :)",32,5,0.75,0.3986,Customer_Service,Host Interaction and Support
27612665,421219478,2019-03-09,230043883,연진,깨끗하고 좋습니다 집 앞은 로컬 느낌! 한 십오분 걸으면 씨얌역이에요,38,10,0.0,0.2545,Customer_Service,Other
22913447,305829427,2018-08-12,30609572,Bryan,"ed condominium several times different hosts however mt say larkin best them replies received quick prompt, clear instructions room ready way original check time, addition larkin  granted late check guest next day hosts larkin goes way beyond rest halfway , even provided  extra detergent laundry,   touch hospitality apartment fantastic pretty close bts condo  shuttle service bts departs every half hour amenities wise, condo   upscale  pleasant   highly recommend",466,67,0.2365625,0.3095,Customer_Service,Host Interaction and Support
20869092,570235565,2019-11-29,285997765,Dahoon,이 숙소는 진짜최고에요 아리라는 동네도 너무 좋구요 꼭 와보세요,35,9,0.0,0.2545,Customer_Service,Other
840205943583122528,876453790411472955,2023-04-24,83249985,Yee Tat,clean comfort,13,2,0.3666666666666667,0.625,Customer_Service,Other
943448101794641538,984501982256971957,2023-09-20,537245052,Angel,definitely go back hosts  extremely responsive friendly,55,7,0.0833333333333333,0.4825,Customer_Service,Host Interaction and Support
46931994,715094477,2020-12-13,35815357,Chelsea,entire property luxurio new sparkling clean short walk habito mall made everything  convenient host answered questions offered   local tips can’t wait visit again,162,23,0.1006060606060606,0.3734,Customer_Service,Host Interaction and Support
5359109,54284859,2015-11-17,42019801,Tom,het appartement maar 32 meter van het skytrain station waarmee je zonder enige moeite het centrum komt voor deze prijs een ontzettend goede deal het zwembad prima en de fitness ruimte eveneens de condo niet erg groot maar groot genoeg om een aantal dagen met maximaal 4 gasten te verblijven,290,50,0.0,0.5107,Customer_Service,Other
29862292,596856767,2020-01-24,52372444,Christophe,tout est parfait,16,3,0.0,0.5637,Customer_Service,Other
2266425,161128940,2017-06-17,95234636,Mimi,아담하고 아늑한 공간에 모든것이 갖춰진 숙소에요 특히 주방에 집기류가 잘 갖춰져서 음식해먹기 너무 편했어요 건물 청결도도 훌륭하고 수영장과 헬스장도 깨끗해서 자주 이용습니다 호스트 또한 정말 친절하셔서 편안한 마음으로 잘 지냈어요 다음에 또 이용하고 싶은 곳이에요,147,35,0.0,0.4957,Customer_Service,Other
7412319,75701492,2016-05-22,42732223,Varun,izii perfect host made first airbnb trip seamless stress free communication key responsive prompt throughout  kind enough let  check early morning (7 am) flight arrived early apartment advertised metro literally outside complex ed rooftop pool perfect getaway htle btle highly recommend,286,41,0.2623076923076923,0.4682,Customer_Service,Host Interaction and Support
596006150034723525,691724400036437752,2022-08-12,224353983,Phillip,don’t even hesitate book noon’s place it’s pretty much area want bangkok  spacio comfortable amenities expected book thank later,128,19,0.15,0.4207,Customer_Service,Other
449782,6137403,2013-07-31,3378108,Eugene,"i'm sure return, say all warning:  way cleaning lady serio biness, thumbs up!",77,13,0.625,0.3979,Customer_Service,Other
1227663,16875472,2014-08-03,431005,Wis,host andrew responsive promptly questions place beautiful located  surrounding andrew 's apt offered everything needed highly recommended! thanks andrew,152,19,0.4624999999999999,0.4081,Customer_Service,Host Interaction and Support
7412319,88616502,2016-07-25,80622090,Flora,izii one st friendly hosts ever met friends traveled different cities bangkok provided lot eful information guide way apartment patiently even helped keep luggage later flight check time place stoning walk especially night get whole bird's-eye view high-rise   definitely recommend izii's place every perspective friends enjoyed  every much!,341,48,0.165625,0.3525,Customer_Service,Host Interaction and Support
15228207,153860387,2017-05-22,47159036,정규,우리 부부는 1주일간 머물렀다 우리에겐 휴식과 운동이 필요했는데 완전히 충족시켜줬다 아쉬운점은 아파트1층에 마트가 준비중이라는거~ 마트만 오픈했어도 완벽 그자체일텐데 50m짜리 수영장은 너무 환상적이였고 헬스장 또한 너무 청결하고 좋았다 너무너무 완벽한 생활을 했다,148,31,0.0,0.2545,Customer_Service,Other
33786132,823594402786943814,2023-02-10,424584082,Jed,ken responded messages promptly accommodating,45,5,0.0,0.85,Customer_Service,Responsiveness and Communication
25431936,421644759,2019-03-10,45335628,Catia,lovely 2 night  apartment weekend bangkok landed quite late max super responsive even late hour smooth check process apartment clean perfect couple max sent lots information amenities area  definitely  again!,208,30,0.25,0.4464,Customer_Service,Check-in/Check-out Process
